"","otolith.area","otolith.length","otolith.width","otolith.perimeter"
"1",3.73370749135837,2.66254880773612,1.83760692821481,7.49625330846152
"2",2.56936932134607,2.16499518460454,1.53701902005687,6.13162952064049
"3",2.50144078888423,2.05843104737436,1.53926060716338,5.95715991314593
"4",1.85360731231106,1.83434233353408,1.31332389835529,5.16410518853656
"5",1.75617089208367,1.77891237500123,1.26560181883734,4.99874538739775
"6",1.79580309137286,1.6416486226743,1.38441076157208,4.96687420059629
"7",2.00572860089496,1.96601108207389,1.34405630956511,5.44150249336894
"8",1.70827331137159,1.76113892037088,1.2201510066568,4.93663870076795
"9",1.77606084883082,1.71412107954246,1.3466997317552,4.93275515205122
"10",1.43254829552989,1.60842620077277,1.16283653774409,4.50497805531276
"11",1.38325107338016,1.51833852959856,1.1747306286522,4.45776604835029
"12",1.77646384603577,1.71243634655321,1.31148635147011,4.9625318119052
"13",1.27690999948597,1.36494422083656,1.21114571440167,4.13531145796431
"14",1.3609350040564,1.53032604719207,1.16507918700714,4.34270800560918
"15",1.34239602395874,1.46241744411567,1.17072580245062,4.33525654804881
"16",1.4144293362472,1.48123158488446,1.2068035585017,4.52477119298992
"17",1.31242183663509,1.45703112703309,1.13673375209516,4.28643442768627
"18",1.10212008452234,1.36483553811106,1.01311060669055,3.94110724586272
"19",1.13694751060251,1.27891877371544,1.108069865105,3.94198812375007
"20",1.30239308134092,1.43682683191397,1.15426823989191,4.21820789872634
"21",0.832000650616231,1.11644806688484,0.923540775517363,3.34823859980805
"22",1.24502316564086,1.35198134120033,1.14682932710811,4.0543945203489
"23",1.02888346581709,1.25402777122741,1.0228327765984,3.73349435558262
"24",0.785761039180584,1.14661831468432,0.875433740620565,3.25016303237691
"25",0.777605612613253,1.13985527041963,0.870009357153233,3.21803899316842
"26",1.12503049590792,1.34375466227814,1.08970070238597,3.86904524002277
"27",0.958179405068884,1.27818502695184,0.965081487754196,3.59949689105314
"28",1.05650271723725,1.357237314778,1.00447787559113,3.80992072138218
"29",0.75714679853062,1.09844849462493,0.854725363268667,3.19808297632283
"30",0.938820522272313,1.19245452737855,1.01289459781698,3.50804516301294
"31",1.00457461900523,1.34204289512879,0.987484870988717,3.80228563117115
"32",1.04520435299493,1.26102561653838,1.05943458654117,3.73935251669604
"33",0.94453706399673,1.21322818652771,0.987586076622666,3.54172139348107
"34",0.970925665935158,1.29937351405226,0.979784869972451,3.74307405645087
"35",0.758808694560613,1.11172986302559,0.876351221819778,3.20809674170609
"36",0.882825898225876,1.17924114132635,0.931887206525413,3.44442253988635
"37",0.769683785982596,1.14814339513727,0.841582425240452,3.22884038979241
"38",0.728177012379106,1.03225869272657,0.907937956860712,3.1094701860617
"39",0.986017352460228,1.2186627401749,1.05254894342392,3.69538304811451
"40",0.723307477957476,1.0901398902727,0.888812451068602,3.13558091095495
"41",0.679420781756845,1.00575680145661,0.865200500435387,2.98323575475587
"42",0.875391666125477,1.14697647178207,0.980028373959802,3.43861694992996
"43",0.81089217598532,1.09305783153883,0.93364520401267,3.30025776047132
"44",0.829737536086764,1.14634594861514,0.898052278104606,3.34630849944935
"45",0.737637311283922,1.06946801914502,0.876452834708752,3.12012269777059
"46",0.679743126521946,1.04419159212784,0.814974900902852,3.01974738559983
"47",0.671844518088875,1.00003901428831,0.83136871526997,3.00861662511478
"48",0.755137009228377,1.06475933206938,0.907110394381286,3.19402220379701
"49",0.843057848301264,1.1306564617512,0.937379570076694,3.41745737440922
"50",0.740916920621525,1.0701295668375,0.895343289200587,3.15108921375317
"51",0.767054309881994,1.10686350199088,0.870314453160926,3.21546706504585
"52",0.794390375358681,1.12369479941506,0.912780664250292,3.27475394339537
"53",0.860461359821949,1.14411152870492,0.959053731166234,3.39752878949403
"54",0.905668312761484,1.13656612004377,0.99987781581954,3.42138491099634
"55",0.721656490653435,0.988771504090588,0.903740336621137,3.07358712233949
"56",0.712056786732128,1.05963590261589,0.866129936712153,3.08997696444149
"57",0.714165233309476,1.07938871040348,0.87304497747276,3.08617400289242
"58",0.82161869835693,1.17982900738407,0.900809070626232,3.37237793690964
"59",0.827362833395933,1.13453790643685,0.919920010294624,3.35428535761122
"60",0.775875951366797,1.06099864770644,0.942048911452822,3.19994938715837
"61",0.743279533579038,1.06738683238931,0.863176142623535,3.16532243026252
"62",0.721924468392918,1.06914876161931,0.863390644519433,3.11033131188142
"63",0.742251093552695,1.08507369410881,0.872633383830913,3.16849194513314
"64",0.729926703456751,1.06457816962705,0.887195730783858,3.13374476736636
"65",0.852601514309812,1.16739889015462,0.953228883450881,3.42060036262215
"66",0.908825382427981,1.2857554601784,0.959693561899763,3.55973351844212
"67",0.671320783711319,1.10724139254274,0.808185539708305,3.03096881865685
"68",0.704409147023992,1.08517742993764,0.848133521577109,3.09004831820402
"69",0.691465360886508,1.00922843791618,0.858760729978027,3.04129002298866
"70",0.711803639478288,1.045452863308,0.863381588889838,3.11449946484178
"71",0.779463821252412,1.11328844298946,0.871633232554785,3.25108882391517
"72",0.705030854853092,1.01660362591384,0.910526379233669,3.07832493747538
