"","otolith.area","otolith.length","otolith.width","otolith.perimeter"
"1",3.97944712827815,2.79839597786466,1.81859937178803,7.84599067452058
"2",2.83072323106302,2.1287154804102,1.67561821425289,6.41824005336565
"3",2.8893345489249,2.31963525262621,1.60607572723459,6.59174257155261
"4",2.39987345536019,2.09970494145497,1.47900800130035,5.89818774526751
"5",2.21269890554204,1.98171255248404,1.44822325025323,5.59152298244653
"6",1.86663986393328,1.86392496496762,1.31197421347168,5.16321693291936
"7",2.26464797239852,1.94821780046557,1.46730110251467,5.70009385720166
"8",1.89559374992999,1.89314322645591,1.31599652792965,5.25217754985027
"9",1.89642753776334,1.75415307954539,1.4064591117924,5.06301111522894
"10",1.71441128755241,1.73576393690424,1.25909783447616,4.93267631972544
"11",1.88512546856685,1.80908259871893,1.34520050939245,5.12474765929149
"12",2.10777485990334,1.90476599553357,1.40285839951611,5.47369290981473
"13",1.70891637335507,1.74738032809566,1.29016071766778,4.94240774729319
"14",1.78924170975953,1.72582115876052,1.32717698140744,4.9985434933738
"15",1.87004543350988,1.76255360954879,1.35493564190083,5.14509609675605
"16",1.87188664048582,1.78800830712882,1.34345989658649,5.09595910168994
"17",1.90657104633921,1.78331530460388,1.37041140133829,5.17455770229855
"18",1.56892641390586,1.57020254967283,1.30681323864383,4.63058452703654
"19",1.52243898235119,1.59811876187757,1.19815308137089,4.60653616230175
"20",1.69935672827864,1.7396702083632,1.27652644837739,4.96151059055571
"21",1.70600583192991,1.63721255447306,1.33567312609107,4.8517689486722
"22",1.64413419878473,1.75322742633956,1.20806678130982,4.79800608437692
"23",1.33829759464811,1.49459210626139,1.12439724064687,4.28054727976376
"24",1.7389881708925,1.57716370581136,1.40324035621071,4.86765452298278
"25",1.52183523158707,1.61698727611241,1.24619275368593,4.63374159914307
"26",1.52670345112379,1.61656478086943,1.23996990528704,4.61444515551298
"27",1.14121301359326,1.40309466251344,1.06075017320747,3.96864479574791
"28",1.37720075726515,1.43291392110607,1.23113996233827,4.447166878368
"29",1.57456946331535,1.60885867619376,1.23027160169674,4.70986488402053
"30",1.72744393416626,1.70238701944236,1.29232496651676,4.89888763113253
"31",1.51995444172881,1.70587452088015,1.19321509798795,4.73729249461542
"32",1.18504140282585,1.35752787628896,1.12896603833961,4.03223086074125
"33",1.50717156539419,1.56592201966908,1.22164847966855,4.58033191732677
"34",1.44032407039794,1.56213288341378,1.20145529390841,4.48358265594538
"35",1.6472650996411,1.70887090310322,1.28493631850233,4.78617068520582
"36",1.37515373029091,1.52862541054294,1.19553905788879,4.37081162177104
"37",1.49214047541131,1.65160650573575,1.18398180817395,4.64733172772962
"38",1.25087135728116,1.58505930109778,1.08181217212439,4.278796142644
"39",1.35897686843284,1.49477223340986,1.17986415689332,4.30987226676403
"40",1.45474977946894,1.55106680959963,1.19577276647154,4.5136817921009
"41",1.40032502385639,1.55799021241182,1.18593313009295,4.38794916215375
"42",1.27777628170463,1.43863258830959,1.12831464716609,4.15493325382362
"43",1.3275288665209,1.43689438863636,1.1779499063715,4.35435933114263
"44",1.24788389189558,1.44798650169957,1.10850851606965,4.15322065833409
"45",1.10162008601939,1.35878889913691,1.0792784436794,3.90972140794498
"46",1.23269983010408,1.54209781933554,1.11635904511754,4.25079959916245
"47",1.26905986974345,1.45875928597205,1.13954580414411,4.17156387799887
"48",1.31400802231344,1.53536735228735,1.11948522380765,4.33466115645942
"49",1.34071646228521,1.49208365195167,1.1380958030571,4.261315939802
"50",1.19976337556169,1.42567117667911,1.13072678156485,4.08913893421184
"51",0.897797641765683,1.23122086883425,0.941501515559455,3.48956134729745
"52",1.65146532574515,1.64937804328051,1.27598965625607,4.73191126093619
"53",1.23208654177037,1.39719344463359,1.15823448657359,4.11174257008906
"54",1.2442721536062,1.44937312119852,1.13825202616309,4.1447780361997
"55",1.15759363715114,1.30516914445547,1.11332250285537,3.95431471285846
"56",1.30877265739333,1.48063149236979,1.1261617348399,4.28519715236363
"57",0.961406809124783,1.22896705189756,1.00853228368197,3.64259894502896
"58",0.983135070185569,1.33402561482613,0.961842798509042,3.67428143865215
"59",0.984867675568882,1.30870201232409,0.98041460724161,3.68555213125488
"60",1.04652734026972,1.34873021078445,1.02474390945932,3.79493992171158
"61",0.977051360888516,1.24597960357396,0.993305712230896,3.67959832249731
"62",0.959781005428704,1.260560978317,0.965387781942372,3.61196770191237
"63",1.0921426773234,1.35702580792113,1.02627829094044,3.92617580148005
"64",1.17137502009948,1.42582960367517,1.04707337557255,4.08267098135618
"65",1.06906410032485,1.31661896486581,1.05513677856654,3.83772529200064
"66",1.24259490997616,1.46670231361137,1.09440675024311,4.17952090836399
