"","otolith.area","otolith.length","otolith.width","otolith.perimeter"
"1",2.44648455840828,2.06158644261683,1.54929968195982,5.86920336601235
"2",2.69538409130351,2.07508164349131,1.69454150091862,6.14898699171613
"3",2.44648455840828,2.06158644261683,1.54929968195982,5.86920336601235
"4",2.69538409130351,2.07508164349131,1.69454150091862,6.14898699171613
"5",2.36953705429614,2.15568022048102,1.43297532652975,5.86030010643772
"6",1.53098980598989,1.54400443703746,1.24191086663085,4.61431764669474
"7",0.951398075472489,1.22779608106185,1.02356850605017,3.61289798237834
"8",0.858874259980102,1.20392197223128,0.941759021943807,3.45998732745752
"9",2.36953705429614,2.15568022048102,1.43297532652975,5.86030010643772
"10",1.53098980598989,1.54400443703746,1.24191086663085,4.61431764669474
"11",0.951398075472489,1.22779608106185,1.02356850605017,3.61289798237834
"12",0.858874259980102,1.20392197223128,0.941759021943807,3.45998732745752
